id,title,genre,movie_logo
9144,Things to Do in Denver When You're Dead,"['Drama', 'Crime']",Things to Do in Denver When You're Dead.jpg
9143,Antonia's Line,"['Drama', 'Comedy']",Antonia's Line.jpg
9142,Once Upon a Time... When We Were Colored,"['Romance', 'Drama']",Once Upon a Time... When We Were Colored.jpg
9141,Last Summer in the Hamptons,[],Last Summer in the Hamptons.jpg
9140,Angels and Insects,"['Drama', 'Romance']",Angels and Insects.jpg
9139,White Squall,"['Action', 'Drama']",White Squall.jpg
9138,Dunston Checks In,"['Adventure', 'Comedy', 'Family']",Dunston Checks In.jpg
9137,Black Sheep,['Comedy'],Black Sheep.jpg
9136,Nick of Time,"['Crime', 'Drama', 'Thriller']",Nick of Time.jpg
9135,Mary Reilly,"['Drama', 'Horror', 'Thriller', 'Romance']",Mary Reilly.jpg
9134,Vampire in Brooklyn,"['Comedy', 'Horror', 'Romance']",Vampire in Brooklyn.jpg
9133,Beautiful Girls,"['Comedy', 'Drama', 'Romance']",Beautiful Girls.jpg
9132,Broken Arrow,"['Action', 'Adventure', 'Drama', 'Thriller']",Broken Arrow.jpg
9131,A Midwinter's Tale,['Comedy'],A Midwinter's Tale.jpg
9130,La Haine,['Drama'],La Haine.jpg
9129,Shopping,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Thriller']",Shopping.jpg
9128,Heidi Fleiss: Hollywood Madam,['Documentary'],Heidi Fleiss: Hollywood Madam.jpg
9127,City Hall,"['Drama', 'Thriller']",City Hall.jpg
9126,Bottle Rocket,"['Comedy', 'Crime', 'Drama']",Bottle Rocket.jpg
9125,Mr. Wrong,"['Comedy', 'Romance']",Mr. Wrong.jpg
9124,Unforgettable,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",Unforgettable.jpg
9123,Happy Gilmore,['Comedy'],Happy Gilmore.jpg
9122,The Bridges of Madison County,"['Drama', 'Romance']",The Bridges of Madison County.jpg
9121,Muppet Treasure Island,"['Action', 'Comedy', 'Music', 'Family', 'Adventure']",Muppet Treasure Island.jpg
9120,Catwalk,['Documentary'],Catwalk.jpg
9119,Braveheart,"['Action', 'Drama', 'History', 'War']",Braveheart.jpg
9118,Taxi Driver,"['Crime', 'Drama']",Taxi Driver.jpg
9117,Rumble in the Bronx,"['Crime', 'Action', 'Comedy', 'Thriller']",Rumble in the Bronx.jpg
9116,Before and After,"['Drama', 'Thriller']",Before and After.jpg
9115,Margaret's Museum,['Drama'],Margaret's Museum.jpg
9114,Anne Frank Remembered,"['Documentary', 'Drama', 'Foreign']",Anne Frank Remembered.jpg
9113,The Young Poisoner's Handbook,"['Comedy', 'Crime', 'Drama']",The Young Poisoner's Handbook.jpg
9112,If Lucy Fell,"['Comedy', 'Romance']",If Lucy Fell.jpg
9111,Steal Big Steal Little,"['Comedy', 'Drama']",Steal Big Steal Little.jpg
9110,The Boys of St. Vincent,['Drama'],The Boys of St. Vincent.jpg
9109,Boomerang,"['Comedy', 'Romance']",Boomerang.jpg
9108,Chungking Express,"['Drama', 'Comedy', 'Romance']",Chungking Express.jpg
9107,The Star Maker,"['Drama', 'Romance']",The Star Maker.jpg
9106,Flirting with Disaster,"['Comedy', 'Romance']",Flirting with Disaster.jpg
9105,The Neverending Story III: Escape from Fantasia,['Fantasy'],The Neverending Story III: Escape from Fantasia.jpg
9104,Pie in the Sky,"['Comedy', 'Romance']",Pie in the Sky.jpg
9103,Angela,"['Comedy', 'Drama']",Angela.jpg
9102,Frankie Starlight,"['Drama', 'Romance', 'War']",Frankie Starlight.jpg
9101,Jade,"['Action', 'Thriller', 'Mystery', 'Romance']",Jade.jpg
9100,Down Periscope,['Comedy'],Down Periscope.jpg
9099,Man of the Year,['Comedy'],Man of the Year.jpg
9098,Up Close & Personal,"['Drama', 'Romance']",Up Close & Personal.jpg
9097,The Birdcage,['Comedy'],The Birdcage.jpg
9096,The Brothers McMullen,"['Comedy', 'Drama', 'Romance']",The Brothers McMullen.jpg
9095,Bad Boys,"['Action', 'Comedy', 'Crime', 'Thriller']",Bad Boys.jpg
9094,The Amazing Panda Adventure,"['Action', 'Adventure', 'Drama', 'Family']",The Amazing Panda Adventure.jpg
9093,The Basketball Diaries,"['Drama', 'Crime']",The Basketball Diaries.jpg
9092,An Awfully Big Adventure,"['Romance', 'Drama', 'Comedy']",An Awfully Big Adventure.jpg
9091,Amateur,"['Crime', 'Comedy', 'Drama', 'Thriller']",Amateur.jpg
9090,Apollo 13,['Drama'],Apollo 13.jpg
9089,Rob Roy,['Adventure'],Rob Roy.jpg
9088,The Addiction,"['Drama', 'Horror']",The Addiction.jpg
9087,Batman Forever,"['Action', 'Crime', 'Fantasy']",Batman Forever.jpg
9086,Belle de Jour,"['Drama', 'Romance']",Belle de Jour.jpg
9085,Beyond Rangoon,"['Drama', 'Thriller']",Beyond Rangoon.jpg
9084,Blue in the Face,['Comedy'],Blue in the Face.jpg
9083,Canadian Bacon,"['Action', 'Comedy']",Canadian Bacon.jpg
9082,Casper,"['Fantasy', 'Comedy', 'Family']",Casper.jpg
9081,Clockers,"['Mystery', 'Crime', 'Drama']",Clockers.jpg
9080,Congo,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",Congo.jpg
9079,Crimson Tide,"['Action', 'Thriller', 'Drama']",Crimson Tide.jpg
9078,Crumb,['Documentary'],Crumb.jpg
9077,Desperado,"['Thriller', 'Action', 'Crime']",Desperado.jpg
9076,Devil in a Blue Dress,"['Drama', 'Mystery', 'Thriller']",Devil in a Blue Dress.jpg
9075,Die Hard: With a Vengeance,"['Action', 'Thriller']",Die Hard: With a Vengeance.jpg
9074,The Doom Generation,"['Action', 'Comedy', 'Crime', 'Drama']",The Doom Generation.jpg
9073,Feast of July,"['Drama', 'Crime']",Feast of July.jpg
9072,First Knight,"['Action', 'Adventure', 'Drama', 'Romance']",First Knight.jpg
9071,Free Willy 2 - The Adventure Home,['Adventure'],Free Willy 2 - The Adventure Home.jpg
9070,Hackers,"['Action', 'Crime', 'Thriller', 'Drama']",Hackers.jpg
9069,Jeffrey,"['Comedy', 'Drama', 'Romance']",Jeffrey.jpg
9068,Johnny Mnemonic,"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']",Johnny Mnemonic.jpg
9067,Judge Dredd,['Science Fiction'],Judge Dredd.jpg
9066,Jury Duty,"['Comedy', 'Drama']",Jury Duty.jpg
9065,Kids,"['Drama', 'Crime']",Kids.jpg
9064,Living in Oblivion,"['Drama', 'Comedy']",Living in Oblivion.jpg
9063,Lord of Illusions,"['Mystery', 'Horror', 'Thriller']",Lord of Illusions.jpg
9062,Love & Human Remains,"['Comedy', 'Drama']",Love & Human Remains.jpg
9061,Mad Love,"['Drama', 'Family', 'Romance']",Mad Love.jpg
9060,Mallrats,"['Romance', 'Comedy']",Mallrats.jpg
9059,Mighty Morphin Power Rangers: The Movie,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",Mighty Morphin Power Rangers: The Movie.jpg
9058,Mute Witness,"['Thriller', 'Foreign']",Mute Witness.jpg
9057,Nadja,"['Horror', 'Thriller']",Nadja.jpg
9056,The Net,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",The Net.jpg
9055,Nine Months,['Comedy'],Nine Months.jpg
9054,Party Girl,['Comedy'],Party Girl.jpg
9053,The Prophecy,"['Fantasy', 'Horror', 'Thriller']",The Prophecy.jpg
9052,Reckless,"['Fantasy', 'Comedy', 'Drama']",Reckless.jpg
9051,Safe,['Drama'],Safe.jpg
9050,The Scarlet Letter,"['Drama', 'History', 'Romance']",The Scarlet Letter.jpg
9049,Showgirls,['Drama'],Showgirls.jpg
9048,Smoke,"['Comedy', 'Drama']",Smoke.jpg
9047,Something to Talk About,['Comedy'],Something to Talk About.jpg
9046,Species,"['Science Fiction', 'Horror', 'Action']",Species.jpg
9045,Strange Days,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",Strange Days.jpg
9044,The Umbrellas of Cherbourg,"['Drama', 'Romance']",The Umbrellas of Cherbourg.jpg
9043,The Tie That Binds,['Thriller'],The Tie That Binds.jpg
9042,Three Wishes,"['Drama', 'Fantasy']",Three Wishes.jpg
9041,Total Eclipse,"['Drama', 'Romance']",Total Eclipse.jpg
9040,"To Wong Foo, Thanks for Everything! Julie Newmar",['Comedy'],"To Wong Foo, Thanks for Everything! Julie Newmar.jpg"
9039,Under Siege 2: Dark Territory,"['Action', 'Thriller']",Under Siege 2: Dark Territory.jpg
9038,Unstrung Heroes,"['Comedy', 'Drama', 'Family']",Unstrung Heroes.jpg
9037,Unzipped,['Documentary'],Unzipped.jpg
9036,A Walk in the Clouds,"['Drama', 'Romance']",A Walk in the Clouds.jpg
9035,Waterworld,"['Adventure', 'Action']",Waterworld.jpg
9034,White Man's Burden,['Drama'],White Man's Burden.jpg
9033,The Browning Version,['Drama'],The Browning Version.jpg
9032,Burnt by the Sun,['Drama'],Burnt by the Sun.jpg
9031,Before the Rain,"['Drama', 'War']",Before the Rain.jpg
9030,Before Sunrise,"['Drama', 'Romance']",Before Sunrise.jpg
9029,Billy Madison,['Comedy'],Billy Madison.jpg
9028,The Babysitter,"['Drama', 'Thriller']",The Babysitter.jpg
9027,Boys on the Side,"['Comedy', 'Drama']",Boys on the Side.jpg
9026,The Cure,"['Drama', 'Family']",The Cure.jpg
9025,Castle Freak,"['Thriller', 'Drama', 'Horror', 'Mystery']",Castle Freak.jpg
9024,Circle of Friends,"['Drama', 'Family', 'Romance']",Circle of Friends.jpg
9023,Clerks,['Comedy'],Clerks.jpg
9022,Don Juan DeMarco,"['Romance', 'Drama', 'Comedy']",Don Juan DeMarco.jpg
9021,Disclosure,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",Disclosure.jpg
9020,Drop Zone,"['Action', 'Adventure', 'Thriller']",Drop Zone.jpg
9019,Destiny Turns on the Radio,"['Crime', 'Comedy', 'Fantasy']",Destiny Turns on the Radio.jpg
9018,Death and the Maiden,"['Drama', 'Thriller', 'Mystery']",Death and the Maiden.jpg
9017,Dolores Claiborne,"['Crime', 'Drama', 'Mystery']",Dolores Claiborne.jpg
9016,Dumb and Dumber,['Comedy'],Dumb and Dumber.jpg
9015,Eat Drink Man Woman,"['Comedy', 'Drama', 'Romance']",Eat Drink Man Woman.jpg
9014,Exotica,"['Drama', 'Mystery']",Exotica.jpg
9013,Exit to Eden,"['Thriller', 'Comedy', 'Crime', 'Romance']",Exit to Eden.jpg
9012,Ed Wood,"['Comedy', 'Drama', 'History']",Ed Wood.jpg
9011,French Kiss,"['Comedy', 'Romance']",French Kiss.jpg
9010,Forget Paris,"['Comedy', 'Drama', 'Romance']",Forget Paris.jpg
9009,Far from Home: The Adventures of Yellow Dog,"['Action', 'Adventure', 'Drama', 'Family']",Far from Home: The Adventures of Yellow Dog.jpg
9008,A Goofy Movie,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",A Goofy Movie.jpg
9007,Hideaway,"['Drama', 'Thriller']",Hideaway.jpg
9006,Fluke,"['Drama', 'Family', 'Fantasy']",Fluke.jpg
9005,Farinelli,"['History', 'Drama']",Farinelli.jpg
9004,Gordy,"['Drama', 'Family', 'Fantasy']",Gordy.jpg
9003,Gumby: The Movie,"['Fantasy', 'Animation', 'Science Fiction', 'Family']",Gumby: The Movie.jpg
9002,The Glass Shield,"['Drama', 'Action', 'Thriller', 'Crime']",The Glass Shield.jpg
9001,Hoop Dreams,['Documentary'],Hoop Dreams.jpg
9000,Heavenly Creatures,"['Drama', 'Fantasy']",Heavenly Creatures.jpg
8999,Houseguest,"['Comedy', 'Family']",Houseguest.jpg
8998,Immortal Beloved,"['Drama', 'Music', 'Romance']",Immortal Beloved.jpg
8997,Heavyweights,"['Comedy', 'Family', 'Drama']",Heavyweights.jpg
8996,The Hunted,"['Action', 'Thriller']",The Hunted.jpg
8995,I.Q.,"['Comedy', 'Drama', 'Romance']",I.Q..jpg
8994,Interview with the Vampire,"['Horror', 'Romance']",Interview with the Vampire.jpg
8993,Jefferson in Paris,"['Drama', 'Romance']",Jefferson in Paris.jpg
8992,The Jerky Boys,"['Comedy', 'Crime']",The Jerky Boys.jpg
8991,Junior,"['Comedy', 'Family', 'Romance']",Junior.jpg
8990,Just Cause,"['Action', 'Drama', 'Mystery', 'Thriller']",Just Cause.jpg
8989,A Kid in King Arthur's Court,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",A Kid in King Arthur's Court.jpg
8988,Kiss of Death,"['Action', 'Crime', 'Drama', 'Thriller']",Kiss of Death.jpg
8987,Star Wars,"['Adventure', 'Action', 'Science Fiction']",Star Wars.jpg
8986,Little Women,"['Drama', 'Romance']",Little Women.jpg
8985,A Little Princess,"['Drama', 'Family', 'Fantasy']",A Little Princess.jpg
8984,Ladybird Ladybird,['Drama'],Ladybird Ladybird.jpg
8983,L'Enfer,"['Crime', 'Drama']",L'Enfer.jpg
8982,Like Water for Chocolate,"['Drama', 'Romance']",Like Water for Chocolate.jpg
8981,Legends of the Fall,"['Adventure', 'Drama', 'Romance', 'War']",Legends of the Fall.jpg
8980,Major Payne,"['Adventure', 'Comedy', 'Family']",Major Payne.jpg
8979,Little Odessa,"['Action', 'Drama']",Little Odessa.jpg
8978,Mi Vida Loca,"['Crime', 'Drama']",Mi Vida Loca.jpg
8977,Love Affair,"['Drama', 'Romance']",Love Affair.jpg
8976,Losing Isaiah,['Drama'],Losing Isaiah.jpg
8975,The Madness of King George,"['Comedy', 'Drama', 'History']",The Madness of King George.jpg
8974,Mary Shelley's Frankenstein,"['Drama', 'Horror', 'Science Fiction', 'Romance']",Mary Shelley's Frankenstein.jpg
8973,Man of the House,"['Action', 'Comedy', 'Family']",Man of the House.jpg
8972,Mixed Nuts,"['Comedy', 'Drama', 'Romance']",Mixed Nuts.jpg
8971,Milk Money,"['Comedy', 'Romance']",Milk Money.jpg
8970,Miracle on 34th Street,"['Fantasy', 'Drama', 'Family']",Miracle on 34th Street.jpg
8969,Miami Rhapsody,"['Comedy', 'Romance']",Miami Rhapsody.jpg
8968,My Family,"['Comedy', 'Drama']",My Family.jpg
8967,Murder in the First,"['Crime', 'Drama']",Murder in the First.jpg
8966,Nobody's Fool,"['Drama', 'Comedy']",Nobody's Fool.jpg
8965,Nell,"['Drama', 'Thriller']",Nell.jpg
8964,New Jersey Drive,"['Crime', 'Drama']",New Jersey Drive.jpg
8963,Beyond Bedlam,['Horror'],Beyond Bedlam.jpg
8962,Nina Takes a Lover,"['Drama', 'Romance']",Nina Takes a Lover.jpg
8961,Natural Born Killers,"['Crime', 'Thriller', 'Drama']",Natural Born Killers.jpg
8960,Only You,"['Comedy', 'Drama', 'Romance']",Only You.jpg
8959,Once Were Warriors,['Drama'],Once Were Warriors.jpg
8958,Poison Ivy II: Lily,"['Drama', 'Romance', 'Thriller']",Poison Ivy II: Lily.jpg
8957,Outbreak,"['Action', 'Drama', 'Science Fiction', 'Thriller']",Outbreak.jpg
8956,Leon: The Professional,"['Thriller', 'Crime', 'Drama']",Leon: The Professional.jpg
8955,The Perez Family,"['Comedy', 'Drama', 'Romance']",The Perez Family.jpg
8954,A Pyromaniac's Love Story,"['Comedy', 'Drama', 'Romance']",A Pyromaniac's Love Story.jpg
8953,Pulp Fiction,"['Thriller', 'Crime']",Pulp Fiction.jpg
8952,Priest,"['Drama', 'Romance']",Priest.jpg
8951,Quiz Show,"['History', 'Drama']",Quiz Show.jpg
8950,Picture Bride,"['Drama', 'History']",Picture Bride.jpg
8949,Queen Margot,"['Drama', 'History']",Queen Margot.jpg
8948,The Quick and the Dead,"['Action', 'Western']",The Quick and the Dead.jpg
8947,Roommates,"['Drama', 'Comedy']",Roommates.jpg
8946,PrÃªt-Ã -Porter,"['Drama', 'Comedy']",PrÃªt-Ã -Porter.jpg
8945,Three Colors: Red,"['Drama', 'Mystery', 'Romance']",Three Colors: Red.jpg
8944,Three Colors: Blue,"['Drama', 'Music', 'Mystery']",Three Colors: Blue.jpg
8943,Three Colors: White,"['Comedy', 'Drama', 'Mystery']",Three Colors: White.jpg
8942,"Red Firecracker, Green Firecracker",['Drama'],"Red Firecracker, Green Firecracker.jpg"
8941,Stuart Saves His Family,"['Comedy', 'Drama']",Stuart Saves His Family.jpg
8940,The Swan Princess,['Animation'],The Swan Princess.jpg
8939,The Secret of Roan Inish,"['Drama', 'Family', 'Fantasy']",The Secret of Roan Inish.jpg
8938,The Specialist,"['Action', 'Thriller']",The Specialist.jpg
8937,Stargate,"['Action', 'Adventure', 'Science Fiction']",Stargate.jpg
8936,The Santa Clause,"['Fantasy', 'Drama', 'Comedy', 'Family']",The Santa Clause.jpg
8935,The Shawshank Redemption,"['Drama', 'Crime']",The Shawshank Redemption.jpg
8934,Shallow Grave,"['Crime', 'Thriller']",Shallow Grave.jpg
8933,Suture,"['Drama', 'Thriller']",Suture.jpg
8932,Strawberry and Chocolate,"['Comedy', 'Drama']",Strawberry and Chocolate.jpg
8931,Swimming with Sharks,"['Crime', 'Comedy']",Swimming with Sharks.jpg
8930,The Sum of Us,"['Comedy', 'Drama', 'Romance']",The Sum of Us.jpg
8929,Senior Trip,['Comedy'],Senior Trip.jpg
8928,To Live,"['Drama', 'Romance', 'War']",To Live.jpg
8927,Tank Girl,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",Tank Girl.jpg
8926,Tales from the Crypt: Demon Knight,"['Horror', 'Comedy', 'Thriller']",Tales from the Crypt: Demon Knight.jpg
8925,Star Trek: Generations,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Star Trek: Generations.jpg
8924,Tales from the Hood,"['Crime', 'Horror', 'Thriller']",Tales from the Hood.jpg
8923,Tom & Viv,"['Drama', 'Romance']",Tom & Viv.jpg
8922,Village of the Damned,"['Thriller', 'Horror', 'Science Fiction']",Village of the Damned.jpg
8921,Tommy Boy,['Comedy'],Tommy Boy.jpg
8920,Vanya on 42nd Street,"['Drama', 'Romance']",Vanya on 42nd Street.jpg
8919,The Underneath,"['Thriller', 'Crime']",The Underneath.jpg
8918,The Walking Dead,"['Drama', 'War']",The Walking Dead.jpg
8917,What's Eating Gilbert Grape,"['Romance', 'Drama']",What's Eating Gilbert Grape.jpg
8916,Virtuosity,"['Action', 'Crime', 'Science Fiction', 'Thriller']",Virtuosity.jpg
8915,While You Were Sleeping,"['Comedy', 'Drama', 'Romance']",While You Were Sleeping.jpg
8914,The War,['Drama'],The War.jpg
8913,Double Happiness,"['Comedy', 'Romance']",Double Happiness.jpg
8912,Muriel's Wedding,"['Drama', 'Comedy', 'Romance']",Muriel's Wedding.jpg
8911,The Baby-Sitters Club,"['Comedy', 'Drama', 'Family']",The Baby-Sitters Club.jpg
8910,Ace Ventura: Pet Detective,"['Comedy', 'Mystery']",Ace Ventura: Pet Detective.jpg
8909,"The Adventures of Priscilla, Queen of the Desert","['Drama', 'Comedy']","The Adventures of Priscilla, Queen of the Desert.jpg"
8908,Backbeat,"['Drama', 'Music']",Backbeat.jpg
8907,Bitter Moon,"['Thriller', 'Drama', 'Romance']",Bitter Moon.jpg
8906,Bullets Over Broadway,"['Action', 'Comedy', 'Thriller']",Bullets Over Broadway.jpg
8905,Clear and Present Danger,"['Action', 'Drama', 'Thriller']",Clear and Present Danger.jpg
8904,The Client,"['Drama', 'Thriller', 'Crime', 'Mystery']",The Client.jpg
8903,"Corrina, Corrina","['Comedy', 'Drama', 'Family', 'Romance']","Corrina, Corrina.jpg"
8902,Crooklyn,"['Comedy', 'Drama']",Crooklyn.jpg
8901,The Crow,"['Fantasy', 'Action', 'Thriller']",The Crow.jpg
8900,Cobb,['Drama'],Cobb.jpg
8899,The Flintstones,"['Fantasy', 'Comedy', 'Family']",The Flintstones.jpg
8898,Forrest Gump,"['Comedy', 'Drama', 'Romance']",Forrest Gump.jpg
8897,Four Weddings and a Funeral,"['Comedy', 'Drama', 'Romance']",Four Weddings and a Funeral.jpg
8896,Higher Learning,"['Romance', 'Drama', 'Crime']",Higher Learning.jpg
8895,I Love Trouble,"['Action', 'Comedy', 'Romance']",I Love Trouble.jpg
8894,It Could Happen to You,"['Comedy', 'Drama', 'Romance']",It Could Happen to You.jpg
8893,The Jungle Book,"['Adventure', 'Drama', 'Family']",The Jungle Book.jpg
8892,"The Wonderful, Horrible Life of Leni Riefenstahl","['Documentary', 'Foreign']","The Wonderful, Horrible Life of Leni Riefenstahl.jpg"
8891,The Lion King,"['Family', 'Animation', 'Drama']",The Lion King.jpg
8890,Little Buddha,"['Drama', 'History']",Little Buddha.jpg
8889,New Nightmare,"['Horror', 'Thriller', 'Mystery', 'Fantasy']",New Nightmare.jpg
8888,The Mask,"['Romance', 'Comedy', 'Crime', 'Fantasy']",The Mask.jpg
8887,Maverick,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",Maverick.jpg
8886,Mrs. Parker and the Vicious Circle,['Drama'],Mrs. Parker and the Vicious Circle.jpg
8885,The Naked Gun 33â…“: The Final Insult,"['Comedy', 'Crime']",The Naked Gun 33â…“: The Final Insult.jpg
8884,The Paper,"['Comedy', 'Drama']",The Paper.jpg
8883,Reality Bites,['Drama'],Reality Bites.jpg
8882,Red Rock West,"['Crime', 'Drama', 'Thriller']",Red Rock West.jpg
8881,RiÂ¢hie RiÂ¢h,"['Comedy', 'Family']",RiÂ¢hie RiÂ¢h.jpg
8880,Safe Passage,['Drama'],Safe Passage.jpg
8879,The River Wild,"['Action', 'Adventure', 'Crime', 'Thriller']",The River Wild.jpg
8878,Speed,"['Action', 'Adventure', 'Crime']",Speed.jpg
8877,Speechless,"['Comedy', 'Romance']",Speechless.jpg
8876,Timecop,"['Thriller', 'Science Fiction', 'Action', 'Crime']",Timecop.jpg
8875,True Lies,"['Action', 'Thriller']",True Lies.jpg
8874,When a Man Loves a Woman,"['Drama', 'Romance']",When a Man Loves a Woman.jpg
