id,title,genre,movie_logo
9146,The Juror,'Drama'| 'Thriller',3.3_327554.jpg
9145,The White Balloon,'Family'| 'Drama',3.3_52846.jpg
9144,Things to Do in Denver When You're Dead,'Drama'| 'Crime',3.3_59878.jpg
9143,Antonia's Line,'Drama'| 'Comedy',3.3_85518.jpg
9142,Once Upon a Time... When We Were Colored,'Romance'| 'Drama',3.3_93516.jpg
9141,Last Summer in the Hamptons,,3.3_97371.jpg
9140,Angels and Insects,'Drama'| 'Romance',3.4_103617.jpg
9139,White Squall,'Action'| 'Drama',3.4_106402.jpg
9138,Dunston Checks In,'Adventure'| 'Comedy'| 'Family',3.4_113043.jpg
9137,Black Sheep,'Comedy',3.4_120185.jpg
9136,Nick of Time,'Crime'| 'Drama'| 'Thriller',3.4_120389.jpg
9135,Mary Reilly,'Drama'| 'Horror'| 'Thriller'| 'Romance',3.4_275022.jpg
9134,Vampire in Brooklyn,'Comedy'| 'Horror'| 'Romance',3.4_329028.jpg
9133,Beautiful Girls,'Comedy'| 'Drama'| 'Romance',3.4_78062.jpg
9132,Broken Arrow,'Action'| 'Adventure'| 'Drama'| 'Thriller',3.4_89308.jpg
9131,A Midwinter's Tale,'Comedy',3.4_95334.jpg
9130,La Haine,'Drama',3.4_96804.jpg
9129,Shopping,'Action'| 'Adventure'| 'Drama'| 'Science Fiction'| 'Thriller',3.5_106521.jpg
9128,Heidi Fleiss: Hollywood Madam,'Documentary',3.5_115976.jpg
9127,City Hall,'Drama'| 'Thriller',3.5_175739.jpg
9126,Bottle Rocket,'Comedy'| 'Crime'| 'Drama',3.5_203408.jpg
9125,Mr. Wrong,'Comedy'| 'Romance',3.5_365957.jpg
9124,Unforgettable,'Drama'| 'Mystery'| 'Science Fiction'| 'Thriller',3.5_50177.jpg
9123,Happy Gilmore,'Comedy',3.5_53611.jpg
9122,The Bridges of Madison County,'Drama'| 'Romance',3.5_80771.jpg
9121,Muppet Treasure Island,'Action'| 'Comedy'| 'Music'| 'Family'| 'Adventure',3.5_84316.jpg
9120,Catwalk,'Documentary',3.5_84472.jpg
9119,Braveheart,'Action'| 'Drama'| 'History'| 'War',3.5_84485.jpg
9118,Taxi Driver,'Crime'| 'Drama',3.5_87700.jpg
9117,Rumble in the Bronx,'Crime'| 'Action'| 'Comedy'| 'Thriller',3.5_94077.jpg
9116,Before and After,'Drama'| 'Thriller',3.6_143422.jpg
9115,Margaret's Museum,'Drama',3.6_158622.jpg
9114,Anne Frank Remembered,'Documentary'| 'Drama'| 'Foreign',3.6_160498.jpg
9113,The Young Poisoner's Handbook,'Comedy'| 'Crime'| 'Drama',3.6_190374.jpg
9112,If Lucy Fell,'Comedy'| 'Romance',3.6_291502.jpg
9111,Steal Big Steal Little,'Comedy'| 'Drama',3.6_308208.jpg
9110,The Boys of St. Vincent,'Drama',3.6_380277.jpg
9109,Boomerang,'Comedy'| 'Romance',3.6_45609.jpg
9108,Chungking Express,'Drama'| 'Comedy'| 'Romance',3.6_53337.jpg
9107,The Star Maker,'Drama'| 'Romance',3.6_85750.jpg
9106,Flirting with Disaster,'Comedy'| 'Romance',3.6_85935.jpg
9105,The Neverending Story III: Escape from Fantasia,'Fantasy',3.6_86955.jpg
9104,Pie in the Sky,'Comedy'| 'Romance',3.6_94074.jpg
9103,Angela,'Comedy'| 'Drama',3.6_94824.jpg
9102,Frankie Starlight,'Drama'| 'Romance'| 'War',3.6_95382.jpg
9101,Jade,'Action'| 'Thriller'| 'Mystery'| 'Romance',3.7_106262.jpg
9100,Down Periscope,'Comedy',3.7_118661.jpg
9099,Man of the Year,'Comedy',3.7_118688.jpg
9098,Up Close & Personal,'Drama'| 'Romance',3.7_119457.jpg
9097,The Birdcage,'Comedy',3.7_119707.jpg
9096,The Brothers McMullen,'Comedy'| 'Drama'| 'Romance',3.7_120179.jpg
9095,Bad Boys,'Action'| 'Comedy'| 'Crime'| 'Thriller',3.7_130073.jpg
9094,The Amazing Panda Adventure,'Action'| 'Adventure'| 'Drama'| 'Family',3.7_165857.jpg
9093,The Basketball Diaries,'Drama'| 'Crime',3.7_200469.jpg
9092,An Awfully Big Adventure,'Romance'| 'Drama'| 'Comedy',3.7_205461.jpg
9091,Amateur,'Crime'| 'Comedy'| 'Drama'| 'Thriller',3.7_217287.jpg
9090,Apollo 13,'Drama',3.7_293832.jpg
9089,Rob Roy,'Adventure',3.7_49363.jpg
9088,The Addiction,'Drama'| 'Horror',3.7_76009.jpg
9087,Batman Forever,'Action'| 'Crime'| 'Fantasy',3.7_89274.jpg
9086,Belle de Jour,'Drama'| 'Romance',3.7_97001.jpg
9085,Beyond Rangoon,'Drama'| 'Thriller',3.8_100649.jpg
9084,Blue in the Face,'Comedy',3.8_103959.jpg
9083,Canadian Bacon,'Action'| 'Comedy',3.8_111301.jpg
9082,Casper,'Fantasy'| 'Comedy'| 'Family',3.8_117102.jpg
9081,Clockers,'Mystery'| 'Crime'| 'Drama',3.8_180052.jpg
9080,Congo,'Action'| 'Adventure'| 'Drama'| 'Mystery'| 'Science Fiction'| 'Thriller',3.8_28346.jpg
9079,Crimson Tide,'Action'| 'Thriller'| 'Drama',3.8_312528.jpg
9078,Crumb,'Documentary',3.8_42469.jpg
9077,Desperado,'Thriller'| 'Action'| 'Crime',3.8_52888.jpg
9076,Devil in a Blue Dress,'Drama'| 'Mystery'| 'Thriller',3.8_52969.jpg
9075,Die Hard: With a Vengeance,'Action'| 'Thriller',3.8_91344.jpg
9074,The Doom Generation,'Action'| 'Comedy'| 'Crime'| 'Drama',3.8_93582.jpg
9073,Feast of July,'Drama'| 'Crime',3.9_107978.jpg
9072,First Knight,'Action'| 'Adventure'| 'Drama'| 'Romance',3.9_113074.jpg
9071,Free Willy 2 - The Adventure Home,'Adventure',3.9_113199.jpg
9070,Hackers,'Action'| 'Crime'| 'Thriller'| 'Drama',3.9_113369.jpg
9069,Jeffrey,'Comedy'| 'Drama'| 'Romance',3.9_115715.jpg
9068,Johnny Mnemonic,'Adventure'| 'Action'| 'Drama'| 'Science Fiction'| 'Thriller',3.9_117332.jpg
9067,Judge Dredd,'Science Fiction',3.9_117482.jpg
9066,Jury Duty,'Comedy'| 'Drama',3.9_117688.jpg
9065,Kids,'Drama'| 'Crime',3.9_119718.jpg
9064,Living in Oblivion,'Drama'| 'Comedy',3.9_120645.jpg
9063,Lord of Illusions,'Mystery'| 'Horror'| 'Thriller',3.9_120856.jpg
9062,Love & Human Remains,'Comedy'| 'Drama',3.9_132451.jpg
9061,Mad Love,'Drama'| 'Family'| 'Romance',3.9_160236.jpg
9060,Mallrats,'Romance'| 'Comedy',3.9_217107.jpg
9059,Mighty Morphin Power Rangers: The Movie,'Action'| 'Adventure'| 'Science Fiction'| 'Family'| 'Fantasy',3.9_218619.jpg
9058,Mute Witness,'Thriller'| 'Foreign',3.9_220514.jpg
9057,Nadja,'Horror'| 'Thriller',3.9_51128.jpg
9056,The Net,'Crime'| 'Drama'| 'Mystery'| 'Thriller'| 'Action',3.9_58007.jpg
9055,Nine Months,'Comedy',3.9_61550.jpg
9054,Party Girl,'Comedy',3.9_64373.jpg
9053,The Prophecy,'Fantasy'| 'Horror'| 'Thriller',3.9_75783.jpg
9052,Reckless,'Fantasy'| 'Comedy'| 'Drama',3.9_78239.jpg
9051,Safe,'Drama',4.0_108255.jpg
9050,The Scarlet Letter,'Drama'| 'History'| 'Romance',4.0_109415.jpg
9049,Showgirls,'Drama',4.0_113762.jpg
9048,Smoke,'Comedy'| 'Drama',4.0_131436.jpg
9047,Something to Talk About,'Comedy',4.0_143344.jpg
9046,Species,'Science Fiction'| 'Horror'| 'Action',4.0_199290.jpg
9045,Strange Days,'Crime'| 'Drama'| 'Science Fiction'| 'Thriller',4.0_229260.jpg
9044,The Umbrellas of Cherbourg,'Drama'| 'Romance',4.0_276033.jpg
9043,The Tie That Binds,'Thriller',4.0_329691.jpg
9042,Three Wishes,'Drama'| 'Fantasy',4.0_52077.jpg
9041,Total Eclipse,'Drama'| 'Romance',4.0_75989.jpg
9040,"To Wong Foo, Thanks for Everything! Julie Newmar",'Comedy',4.0_77533.jpg
9039,Under Siege 2: Dark Territory,'Action'| 'Thriller',4.0_82159.jpg
9038,Unstrung Heroes,'Comedy'| 'Drama'| 'Family',4.0_85159.jpg
9037,Unzipped,'Documentary',4.0_89200.jpg
9036,A Walk in the Clouds,'Drama'| 'Romance',4.1_101591.jpg
9035,Waterworld,'Adventure'| 'Action',4.1_105179.jpg
9034,White Man's Burden,'Drama',4.1_105477.jpg
9033,The Browning Version,'Drama',4.1_105660.jpg
9032,Burnt by the Sun,'Drama',4.1_110064.jpg
9031,Before the Rain,'Drama'| 'War',4.1_112255.jpg
9030,Before Sunrise,'Drama'| 'Romance',4.1_113500.jpg
9029,Billy Madison,'Comedy',4.1_115535.jpg
9028,The Babysitter,'Drama'| 'Thriller',4.1_117768.jpg
9027,Boys on the Side,'Comedy'| 'Drama',4.1_118663.jpg
9026,The Cure,'Drama'| 'Family',4.1_119521.jpg
9025,Castle Freak,'Thriller'| 'Drama'| 'Horror'| 'Mystery',4.1_141369.jpg
9024,Circle of Friends,'Drama'| 'Family'| 'Romance',4.1_160429.jpg
9023,Clerks,'Comedy',4.1_166110.jpg
9022,Don Juan DeMarco,'Romance'| 'Drama'| 'Comedy',4.1_176269.jpg
9021,Disclosure,'Drama'| 'Thriller'| 'Crime'| 'Mystery'| 'Romance',4.1_179473.jpg
9020,Drop Zone,'Action'| 'Adventure'| 'Thriller',4.1_189047.jpg
9019,Destiny Turns on the Radio,'Crime'| 'Comedy'| 'Fantasy',4.1_192731.jpg
9018,Death and the Maiden,'Drama'| 'Thriller'| 'Mystery',4.1_218625.jpg
9017,Dolores Claiborne,'Crime'| 'Drama'| 'Mystery',4.1_220506.jpg
9016,Dumb and Dumber,'Comedy',4.1_263728.jpg
9015,Eat Drink Man Woman,'Comedy'| 'Drama'| 'Romance',4.1_279286.jpg
9014,Exotica,'Drama'| 'Mystery',4.1_281865.jpg
9013,Exit to Eden,'Thriller'| 'Comedy'| 'Crime'| 'Romance',4.1_45826.jpg
9012,Ed Wood,'Comedy'| 'Drama'| 'History',4.1_47898.jpg
9011,French Kiss,'Comedy'| 'Romance',4.1_52646.jpg
9010,Forget Paris,'Comedy'| 'Drama'| 'Romance',4.1_54393.jpg
9009,Far from Home: The Adventures of Yellow Dog,'Action'| 'Adventure'| 'Drama'| 'Family',4.1_69372.jpg
9008,A Goofy Movie,'Romance'| 'Animation'| 'Family'| 'Comedy'| 'Adventure',4.1_93854.jpg
9007,Hideaway,'Drama'| 'Thriller',4.1_98105.jpg
9006,Fluke,'Drama'| 'Family'| 'Fantasy',4.2_106557.jpg
9005,Farinelli,'History'| 'Drama',4.2_106753.jpg
9004,Gordy,'Drama'| 'Family'| 'Fantasy',4.2_107438.jpg
9003,Gumby: The Movie,'Fantasy'| 'Animation'| 'Science Fiction'| 'Family',4.2_112438.jpg
9002,The Glass Shield,'Drama'| 'Action'| 'Thriller'| 'Crime',4.2_115885.jpg
9001,Hoop Dreams,'Documentary',4.2_117169.jpg
9000,Heavenly Creatures,'Drama'| 'Fantasy',4.2_117788.jpg
8999,Houseguest,'Comedy'| 'Family',4.2_118025.jpg
8998,Immortal Beloved,'Drama'| 'Music'| 'Romance',4.2_120757.jpg
8997,Heavyweights,'Comedy'| 'Family'| 'Drama',4.2_131646.jpg
8996,The Hunted,'Action'| 'Thriller',4.2_131704.jpg
8995,I.Q.,'Comedy'| 'Drama'| 'Romance',4.2_157075.jpg
8994,Interview with the Vampire,'Horror'| 'Romance',4.2_167456.jpg
8993,Jefferson in Paris,'Drama'| 'Romance',4.2_255477.jpg
8992,The Jerky Boys,'Comedy'| 'Crime',4.2_338459.jpg
8991,Junior,'Comedy'| 'Family'| 'Romance',4.2_339607.jpg
8990,Just Cause,'Action'| 'Drama'| 'Mystery'| 'Thriller',4.2_78766.jpg
8989,A Kid in King Arthur's Court,'Adventure'| 'Fantasy'| 'Comedy'| 'Science Fiction'| 'Family',4.2_79257.jpg
8988,Kiss of Death,'Action'| 'Crime'| 'Drama'| 'Thriller',4.2_80380.jpg
8987,Star Wars,'Adventure'| 'Action'| 'Science Fiction',4.2_84021.jpg
8986,Little Women,'Drama'| 'Romance',4.2_92559.jpg
8985,A Little Princess,'Drama'| 'Family'| 'Fantasy',4.2_93091.jpg
8984,Ladybird Ladybird,'Drama',4.3_101627.jpg
8983,L'Enfer,'Crime'| 'Drama',4.3_103003.jpg
8982,Like Water for Chocolate,'Drama'| 'Romance',4.3_106453.jpg
8981,Legends of the Fall,'Adventure'| 'Drama'| 'Romance'| 'War',4.3_106834.jpg
8980,Major Payne,'Adventure'| 'Comedy'| 'Family',4.3_107254.jpg
8979,Little Odessa,'Action'| 'Drama',4.3_109015.jpg
8978,Mi Vida Loca,'Crime'| 'Drama',4.3_110027.jpg
8977,Love Affair,'Drama'| 'Romance',4.3_110061.jpg
8976,Losing Isaiah,'Drama',4.3_110657.jpg
8975,The Madness of King George,'Comedy'| 'Drama'| 'History',4.3_117765.jpg
8974,Mary Shelley's Frankenstein,'Drama'| 'Horror'| 'Science Fiction'| 'Romance',4.3_119303.jpg
8973,Man of the House,'Action'| 'Comedy'| 'Family',4.3_120162.jpg
8972,Mixed Nuts,'Comedy'| 'Drama'| 'Romance',4.3_120680.jpg
8971,Milk Money,'Comedy'| 'Romance',4.3_120841.jpg
8970,Miracle on 34th Street,'Fantasy'| 'Drama'| 'Family',4.3_120859.jpg
8969,Miami Rhapsody,'Comedy'| 'Romance',4.3_144528.jpg
8968,My Family,'Comedy'| 'Drama',4.3_156807.jpg
8967,Murder in the First,'Crime'| 'Drama',4.3_166195.jpg
8966,Nobody's Fool,'Drama'| 'Comedy',4.3_177898.jpg
8965,Nell,'Drama'| 'Thriller',4.3_186719.jpg
8964,New Jersey Drive,'Crime'| 'Drama',4.3_220343.jpg
8963,Beyond Bedlam,'Horror',4.3_301893.jpg
8962,Nina Takes a Lover,'Drama'| 'Romance',4.3_323465.jpg
8961,Natural Born Killers,'Crime'| 'Thriller'| 'Drama',4.3_359517.jpg
8960,Only You,'Comedy'| 'Drama'| 'Romance',4.3_424885.jpg
8959,Once Were Warriors,'Drama',4.3_59287.jpg
8958,Poison Ivy II: Lily,'Drama'| 'Romance'| 'Thriller',4.3_68615.jpg
8957,Outbreak,'Action'| 'Drama'| 'Science Fiction'| 'Thriller',4.3_78740.jpg
8956,Leon: The Professional,'Thriller'| 'Crime'| 'Drama',4.3_81751.jpg
8955,The Perez Family,'Comedy'| 'Drama'| 'Romance',4.3_82083.jpg
8954,A Pyromaniac's Love Story,'Comedy'| 'Drama'| 'Romance',4.3_87690.jpg
8953,Pulp Fiction,'Thriller'| 'Crime',4.3_88206.jpg
8952,Priest,'Drama'| 'Romance',4.3_91313.jpg
8951,Quiz Show,'History'| 'Drama',4.3_94678.jpg
8950,Picture Bride,'Drama'| 'History',4.3_97987.jpg
8949,Queen Margot,'Drama'| 'History',4.3_98369.jpg
8948,The Quick and the Dead,'Action'| 'Western',4.3_98502.jpg
8947,Roommates,'Drama'| 'Comedy',4.3_99691.jpg
8946,PrÃªt-Ã -Porter,'Drama'| 'Comedy',4.4_100639.jpg
8945,Three Colors: Red,'Drama'| 'Mystery'| 'Romance',4.4_101004.jpg
8944,Three Colors: Blue,'Drama'| 'Music'| 'Mystery',4.4_103678.jpg
8943,Three Colors: White,'Comedy'| 'Drama'| 'Mystery',4.4_107009.jpg
8942,"Red Firecracker, Green Firecracker",'Drama',4.4_110687.jpg
8941,Stuart Saves His Family,'Comedy'| 'Drama',4.4_110725.jpg
8940,The Swan Princess,'Animation',4.4_112895.jpg
8939,The Secret of Roan Inish,'Drama'| 'Family'| 'Fantasy',4.4_115683.jpg
8938,The Specialist,'Action'| 'Thriller',4.4_116654.jpg
8937,Stargate,'Action'| 'Adventure'| 'Science Fiction',4.4_119640.jpg
8936,The Santa Clause,'Fantasy'| 'Drama'| 'Comedy'| 'Family',4.4_141907.jpg
8935,The Shawshank Redemption,'Drama'| 'Crime',4.4_174336.jpg
8934,Shallow Grave,'Crime'| 'Thriller',4.4_211443.jpg
8933,Suture,'Drama'| 'Thriller',4.4_213446.jpg
8932,Strawberry and Chocolate,'Comedy'| 'Drama',4.4_216772.jpg
8931,Swimming with Sharks,'Crime'| 'Comedy',4.4_257568.jpg
8930,The Sum of Us,'Comedy'| 'Drama'| 'Romance',4.4_278487.jpg
8929,Senior Trip,'Comedy',4.4_304729.jpg
8928,To Live,'Drama'| 'Romance'| 'War',4.4_316732.jpg
8927,Tank Girl,'Action'| 'Comedy'| 'Fantasy'| 'Science Fiction',4.4_367085.jpg
8926,Tales from the Crypt: Demon Knight,'Horror'| 'Comedy'| 'Thriller',4.4_58440.jpg
8925,Star Trek: Generations,'Science Fiction'| 'Action'| 'Adventure'| 'Thriller',4.4_74540.jpg
8924,Tales from the Hood,'Crime'| 'Horror'| 'Thriller',4.4_78350.jpg
8923,Tom & Viv,'Drama'| 'Romance',4.4_78412.jpg
8922,Village of the Damned,'Thriller'| 'Horror'| 'Science Fiction',4.4_79822.jpg
8921,Tommy Boy,'Comedy',4.4_80464.jpg
8920,Vanya on 42nd Street,'Drama'| 'Romance',4.4_81747.jpg
8919,The Underneath,'Thriller'| 'Crime',4.4_84750.jpg
8918,The Walking Dead,'Drama'| 'War',4.4_90036.jpg
8917,What's Eating Gilbert Grape,'Romance'| 'Drama',4.4_91990.jpg
8916,Virtuosity,'Action'| 'Crime'| 'Science Fiction'| 'Thriller',4.4_92534.jpg
8915,While You Were Sleeping,'Comedy'| 'Drama'| 'Romance',4.4_93996.jpg
8914,The War,'Drama',4.4_95882.jpg
8913,Double Happiness,'Comedy'| 'Romance',4.4_98230.jpg
8912,Muriel's Wedding,'Drama'| 'Comedy'| 'Romance',4.5_100050.jpg
8911,The Baby-Sitters Club,'Comedy'| 'Drama'| 'Family',4.5_100934.jpg
8910,Ace Ventura: Pet Detective,'Comedy'| 'Mystery',4.5_102202.jpg
8909,"The Adventures of Priscilla, Queen of the Desert",'Drama'| 'Comedy',4.5_103773.jpg
8908,Backbeat,'Drama'| 'Music',4.5_103957.jpg
8907,Bitter Moon,'Thriller'| 'Drama'| 'Romance',4.5_109593.jpg
8906,Bullets Over Broadway,'Action'| 'Comedy'| 'Thriller',4.5_110216.jpg
8905,Clear and Present Danger,'Action'| 'Drama'| 'Thriller',4.5_112854.jpg
8904,The Client,'Drama'| 'Thriller'| 'Crime'| 'Mystery',4.5_114825.jpg
8903,"Corrina, Corrina",'Comedy'| 'Drama'| 'Family'| 'Romance',4.5_115676.jpg
8902,Crooklyn,'Comedy'| 'Drama',4.5_115986.jpg
8901,The Crow,'Fantasy'| 'Action'| 'Thriller',4.5_116405.jpg
8900,Cobb,'Drama',4.5_117443.jpg
8899,The Flintstones,'Fantasy'| 'Comedy'| 'Family',4.5_118927.jpg
8898,Forrest Gump,'Comedy'| 'Drama'| 'Romance',4.5_120707.jpg
8897,Four Weddings and a Funeral,'Comedy'| 'Drama'| 'Romance',4.5_120742.jpg
8896,Higher Learning,'Romance'| 'Drama'| 'Crime',4.5_125778.jpg
8895,I Love Trouble,'Action'| 'Comedy'| 'Romance',4.5_128755.jpg
8894,It Could Happen to You,'Comedy'| 'Drama'| 'Romance',4.5_132245.jpg
8893,The Jungle Book,'Adventure'| 'Drama'| 'Family',4.5_140796.jpg
8892,"The Wonderful, Horrible Life of Leni Riefenstahl",'Documentary'| 'Foreign',4.5_143261.jpg
8891,The Lion King,'Family'| 'Animation'| 'Drama',4.5_240515.jpg
8890,Little Buddha,'Drama'| 'History',4.5_247444.jpg
8889,New Nightmare,'Horror'| 'Thriller'| 'Mystery'| 'Fantasy',4.5_249380.jpg
8888,The Mask,'Romance'| 'Comedy'| 'Crime'| 'Fantasy',4.5_252223.jpg
8887,Maverick,'Action'| 'Adventure'| 'Comedy'| 'Drama'| 'Western',4.5_271200.jpg
8886,Mrs. Parker and the Vicious Circle,'Drama',4.5_283160.jpg
8885,The Naked Gun 33â…“: The Final Insult,'Comedy'| 'Crime',4.5_293624.jpg
8884,The Paper,'Comedy'| 'Drama',4.5_315273.jpg
8883,Reality Bites,'Drama',4.5_332712.jpg
8882,Red Rock West,'Crime'| 'Drama'| 'Thriller',4.5_348529.jpg
8881,RiÂ¢hie RiÂ¢h,'Comedy'| 'Family',4.5_358349.jpg
8880,Safe Passage,'Drama',4.5_75261.jpg
8879,The River Wild,'Action'| 'Adventure'| 'Crime'| 'Thriller',4.5_75754.jpg
8878,Speed,'Action'| 'Adventure'| 'Crime',4.5_76161.jpg
8877,Speechless,'Comedy'| 'Romance',4.5_78856.jpg
8876,Timecop,'Thriller'| 'Science Fiction'| 'Action'| 'Crime',4.5_80492.jpg
8875,True Lies,'Action'| 'Thriller',4.5_82122.jpg
8874,When a Man Loves a Woman,'Drama'| 'Romance',4.5_83033.jpg
8873,Wolf,'Fantasy',4.5_85412.jpg
8872,Wyatt Earp,'Drama'| 'Action'| 'Western',4.5_86361.jpg
8871,Bad Company,'Action'| 'Crime'| 'Romance'| 'Thriller',4.5_89622.jpg
8870,A Low Down Dirty Shame,'Action'| 'Comedy'| 'Crime',4.5_95409.jpg
8869,"Boys Life: Three Stories of Love, Lust, and Liberation",'Drama',4.5_95756.jpg
8868,Colonel Chabert,'Drama',4.5_96241.jpg
8867,"Faster, Pussycat! Kill! Kill!",'Action'| 'Crime',4.5_98136.jpg
8866,Jason's Lyric,'Crime'| 'Drama'| 'Romance',4.5_98193.jpg
8865,The Secret Adventures of Tom Thumb,'Animation'| 'Science Fiction',4.6_100663.jpg
8864,Street Fighter,'Action'| 'Adventure'| 'Thriller',4.6_102719.jpg
8863,Mirage,'Action'| 'Thriller',4.6_105809.jpg
8862,Highlander: The Final Dimension,'Action'| 'Fantasy'| 'Science Fiction',4.6_106471.jpg
8861,In the Mouth of Madness,'Horror'| 'Mystery'| 'Thriller',4.6_108539.jpg
8860,8 Seconds,'Drama'| 'Romance',4.6_109891.jpg
8859,Above the Rim,'Crime'| 'Drama',4.6_110189.jpg
